symbol,max_pae,mean_plddt,max_plddt,min_plddt,mean_ptm,max_ptm,min_ptm,mean_iptm,max_iptm,min_iptm,min_sa_i_1,min_sa_i_2,max_sa_i_1,max_sa_i_2,avg_sa_i_1,avg_sa_i_2,min_sa_ni_1,min_sa_ni_2,max_sa_ni_1,max_sa_ni_2,avg_sa_ni_1,avg_sa_ni_2,min_fi_i_1,min_fi_i_2,max_fi_i_1,max_fi_i_2,avg_fi_i_1,avg_fi_i_2,min_fi_ni_1,min_fi_ni_2,max_fi_ni_1,max_fi_ni_2,avg_fi_ni_1,avg_fi_ni_2
MDM2_YWHAQ,31.71875,52.42,53.1811,50.8257,0.42,0.43,0.41,0.65,0.75,0.52,-68.9038,-35.393,-52.6549,-30.6514,-59.467,-32.4601,-8.3745,-1.3555,0.6907,-0.09,-3.4406,-0.7847,-0.218,-0.027,0.0685,0.0368,-0.047,0.0075,-0.0269,0.024,0.0179,0.0594,0.0011,0.0461
PTEN_CENPN,31.671875,75.93,77.0553,72.5713,0.52,0.54,0.5,0.17,0.21,0.12,-67.6568,-44.1975,-33.0884,-33.8223,-49.9795,-38.2764,-5.2232,-2.5919,-2.0897,-0.6113,-3.4888,-1.7455,0.0154,-0.0711,0.2878,0.1506,0.157,0.0513,-0.0045,-0.0308,0.0472,-0.0169,0.0252,-0.026
KEAP1_GRAPL,31.734375,75.25,76.0949,74.2069,0.52,0.58,0.49,0.24,0.3,0.16,-30.2129,-56.4132,-21.1044,-47.3744,-25.8632,-51.1552,-4.5369,-2.8622,-2.862,2.5811,-3.5311,-0.3692,-0.0709,-0.1473,0.0042,0.0851,-0.0416,-0.0438,-0.0303,-0.1679,-0.0184,-0.0623,-0.0223,-0.1084
TAL1_GATA1,31.734375,31.47,32.0821,31.1085,0.21,0.22,0.2,0.15,0.17,0.14,-42.283,-48.483,-32.925,-26.2777,-36.1015,-42.8787,-4.3828,-3.3837,-2.3504,-1.0374,-3.0103,-2.4032,-0.3938,-0.1358,0.0257,0.1721,-0.2274,0.0019,-0.0948,-0.0684,0.0101,-0.0329,-0.0297,-0.0493
SMAD3_DEDD,31.734375,61.45,63.6125,58.0589,0.44,0.46,0.39,0.16,0.2,0.14,-38.5627,-44.0037,-28.0809,-23.7231,-32.7555,-34.786,-0.357,-15.6848,0.9626,-6.7319,0.223,-10.1285,-0.0804,-0.1773,0.0049,-0.0203,-0.0323,-0.0776,-0.0095,-0.1091,0.0409,0.0227,0.0133,-0.0328
MLLT1_CD99,31.734375,36.15,38.4297,34.9135,0.31,0.37,0.28,0.18,0.23,0.12,-50.1476,-74.9758,-24.7291,-37.788,-35.6698,-57.7665,-4.1379,6.7642,-0.3048,14.8163,-2.42,11.0639,-0.0973,-0.1567,0.0603,0.2135,-0.0205,0.0658,-0.0472,-0.1635,0.0013,-0.0257,-0.0265,-0.094
RAC1_FAM234A,31.703125,76.28,76.743,75.955,0.62,0.63,0.62,0.14,0.16,0.13,-41.2721,-41.7956,-28.6067,-24.4759,-34.5365,-35.5093,-3.527,-1.2579,-0.748,-0.1221,-1.9394,-0.7858,-0.1021,-0.0525,0.1078,0.1335,-0.0311,0.0165,-0.07,0.0304,0.0113,0.0796,-0.0212,0.0531
SET_IRF6,31.734375,61.98,63.0752,60.8266,0.37,0.38,0.36,0.14,0.15,0.12,-29.5928,-67.0625,-24.1772,-41.6114,-26.8155,-50.0363,-0.0813,-16.1189,5.6728,-8.7155,2.5745,-11.4437,-0.066,-0.5293,0.0603,0.1035,0.0011,-0.1054,-0.0106,0.0102,0.0589,0.0418,0.0301,0.023
PIM1_IGSF11,31.734375,64.32,65.1319,62.6782,0.44,0.45,0.42,0.35,0.4,0.18,-34.1049,-57.5478,-27.7915,-31.0615,-30.6166,-42.0724,-4.3916,-1.7969,6.8914,-0.1076,2.1089,-0.9303,-0.0335,-0.1054,0.0173,0.0444,-0.0168,-0.0403,-0.0391,-0.0341,0.0007,0.001,-0.0169,-0.0201
SMAD3_ANKRD1,31.734375,65.92,67.1241,64.9581,0.4,0.41,0.39,0.18,0.19,0.17,-39.4461,-73.3753,-22.6417,-59.3271,-34.3241,-65.7792,-3.4135,-3.2284,0.2901,4.0759,-1.2472,0.6112,-0.2581,-0.3346,0.0199,-0.1591,-0.0838,-0.2161,-0.0333,-0.0266,0.0014,-0.0047,-0.0106,-0.0164
MDM2_SFN,31.6875,51.55,52.8307,50.5646,0.42,0.43,0.4,0.53,0.81,0.2,-76.5821,-36.3981,-46.734,-30.8871,-61.1341,-33.8027,-7.8974,0.2284,1.289,1.2754,-3.4015,0.7957,-0.2091,-0.0237,0.063,0.0481,-0.079,0.006,-0.0253,-0.0261,0.0219,0.0226,0.0032,0.0045
MDM4_YWHAE,31.703125,51.74,52.4568,50.4917,0.42,0.43,0.41,0.5,0.62,0.36,-77.003,-35.0621,-60.0498,-32.7312,-67.8586,-33.842,-7.401,-1.6892,-3.4107,-0.3984,-5.1492,-1.1307,-0.0658,-0.0062,0.1205,0.0441,-0.0117,0.0231,-0.046,-0.0673,0.0508,-0.0276,0.0056,-0.0409
CCND1_BECN1,31.734375,62.76,65.8386,59.6583,0.42,0.54,0.39,0.23,0.58,0.13,-55.9707,-51.1586,-35.9693,-40.9191,-42.2432,-45.697,-5.9877,-3.346,-1.1891,6.2184,-2.7817,0.5783,-0.2503,-0.0975,0.0661,0.096,-0.0667,-0.0132,-0.0367,-0.0861,0.0182,-0.0266,-0.0091,-0.0457
ESR1_LTC4S,31.734375,59.56,60.5334,58.7299,0.4,0.42,0.39,0.19,0.27,0.13,-46.0192,-71.4118,-27.7322,-30.346,-35.1136,-53.9843,-2.2026,-5.1252,0.0426,0.3565,-1.1523,-2.4671,0.0141,-0.0603,0.1154,0.0152,0.0408,-0.0234,-0.0413,-0.0096,-0.0156,0.0163,-0.0264,-0.0003
FLI1_VDAC2,31.71875,58.27,60.0965,56.2266,0.42,0.42,0.41,0.24,0.29,0.16,-73.3241,-41.8043,-39.464,-22.8571,-61.9216,-29.9358,-6.0711,-1.1989,-0.1579,0.1828,-2.8134,-0.5077,-0.0825,-0.0694,0.1192,0.0382,0.0377,-0.0186,-0.0429,0.0039,0.031,0.0336,-0.0011,0.0194
ELL_C12orf57,31.71875,49.35,50.9313,47.647,0.24,0.25,0.24,0.17,0.2,0.15,-48.4277,-44.7257,-37.2937,-32.9074,-40.4416,-41.1392,-3.1513,-7.5901,0.8259,-3.5538,-0.8576,-5.0985,-0.1203,-0.0765,0.1062,0.0944,0.0174,-0.0221,-0.0402,0.0312,0.0091,0.1158,-0.0155,0.0642
TBL1XR1_BCL2L1,31.734375,65.05,66.3769,64.1124,0.58,0.62,0.55,0.31,0.42,0.22,-29.8048,-48.8302,-21.9534,-30.3882,-25.5079,-40.1841,-0.0283,-2.4198,3.1091,1.4428,1.2689,0.027,-0.0884,-0.14,0.0864,0.1162,-0.0138,-0.0524,-0.0181,-0.0627,0.0094,-0.0146,-0.0024,-0.0435
FANCE_GDNF,31.71875,62.39,64.662,59.4612,0.44,0.49,0.4,0.28,0.43,0.16,-37.4906,-53.9774,-30.7635,-37.9804,-33.6096,-45.504,-1.5259,-13.7613,-0.551,0.4289,-1.0726,-6.3347,-0.1055,-0.1716,0.0891,0.0238,-0.0053,-0.0889,-0.0327,-0.0615,0.0098,-0.0202,-0.013,-0.0365
BCL2_TTI2,31.703125,73.68,75.4952,72.3766,0.64,0.7,0.63,0.18,0.36,0.12,-41.9041,-49.6825,-24.0593,-33.755,-30.3883,-41.307,-0.4577,-2.0495,2.4582,-1.3596,0.7495,-1.6992,-0.1319,-0.0439,-0.0058,0.0942,-0.0768,0.0161,-0.1111,-0.0009,-0.025,0.008,-0.0538,0.0027
B2M_EBF3,31.703125,49.25,50.3698,48.519,0.35,0.35,0.34,0.18,0.2,0.16,-59.7028,-42.1114,-38.5345,-29.3412,-51.2349,-33.5293,-3.5288,-7.4093,-1.5915,-5.3259,-2.7123,-6.6317,-0.0992,-0.0453,-0.0085,0.0608,-0.0276,-0.0097,-0.0549,-0.0251,-0.0126,-0.0051,-0.0314,-0.015
MDM4_CISH,31.734375,43.47,44.6134,40.0885,0.33,0.35,0.32,0.25,0.42,0.18,-60.4633,-49.2265,-43.0331,-31.7326,-50.6642,-40.9774,-10.7422,-3.9335,-3.2257,-2.0265,-6.1979,-2.8564,-0.0468,-0.1451,0.1968,0.0124,0.0936,-0.0907,-0.0194,-0.0269,0.0367,0.0101,0.014,-0.0088
DEK_SPOP,31.703125,62.98,65.5881,61.6903,0.33,0.33,0.32,0.17,0.23,0.12,-65.0366,-44.8803,-33.1779,-24.3656,-49.4836,-32.7427,-3.0123,-2.6665,0.1763,-0.1761,-1.3329,-1.7292,-0.562,-0.0196,0.1098,0.2429,-0.1051,0.0595,-0.0635,0.0045,-0.0238,0.05,-0.0468,0.0277
TP53_PAQR8,31.734375,71.18,71.5288,70.8482,0.51,0.53,0.49,0.21,0.24,0.15,-53.3045,-48.6238,-35.9896,-32.7321,-45.3473,-39.4881,-6.4342,-1.1246,-2.8426,0.2257,-4.4824,-0.4224,-0.4036,-0.0136,0.1601,0.2126,-0.106,0.0992,-0.0447,-0.01,0.0092,0.0029,-0.0207,-0.0051
SPOP_AS3MT,31.671875,70.35,71.6642,69.1795,0.48,0.48,0.47,0.18,0.19,0.17,-80.7139,-24.8528,-52.2593,-11.1121,-63.0187,-17.9896,-6.4629,-0.6591,-1.2981,1.8421,-4.1977,0.5418,-0.0227,-0.017,0.1213,0.1131,0.0666,0.0274,-0.0551,-0.0082,0.0323,0.0309,-0.0078,0.0072
SPOP_DEK,31.734375,62.83,64.9537,61.6381,0.33,0.33,0.32,0.14,0.2,0.12,-64.0748,-59.6382,-25.3241,-20.6987,-35.8768,-46.0384,-4.3592,-2.7894,-1.5171,-0.9541,-2.7409,-1.7259,-0.0736,-0.1978,0.1319,0.3192,0.0168,0.0286,0.006,-0.0539,0.0321,-0.032,0.0133,-0.0422
PTEN_KHDRBS3,31.734375,61.03,62.7427,59.2949,0.51,0.52,0.49,0.14,0.19,0.12,-49.9652,-65.9879,-26.4535,-29.9728,-36.7802,-47.9658,-5.915,-8.9345,-3.0991,-7.3051,-4.3408,-8.2386,-0.2808,-0.0286,0.0384,0.181,-0.0895,0.0475,-0.0003,-0.024,0.0435,0.0272,0.0237,0.0016
FANCF_FANCL,31.671875,71.27,74.9012,69.5279,0.37,0.38,0.36,0.16,0.18,0.15,-61.7462,-38.6228,-50.0445,-31.8266,-56.8965,-35.5223,-8.2108,-0.6371,-4.8981,1.2446,-6.3756,0.4188,-0.3738,-0.092,0.1995,0.1484,-0.0171,0.0362,-0.0077,-0.0078,0.0236,0.0221,0.0103,0.0075
KLF6_TRIT1,31.734375,63.76,64.827,62.7546,0.57,0.58,0.57,0.19,0.21,0.16,-92.1334,-34.0201,-42.917,-26.0539,-61.5542,-30.41,-4.2166,-0.0632,2.2786,0.8215,-1.0206,0.3572,-0.1135,-0.04,0.2609,0.0465,0.0271,-0.0017,-0.0816,0.0054,-0.05,0.0327,-0.0676,0.02
GATA2_SPI1,31.71875,35.76,37.234,34.465,0.28,0.32,0.25,0.26,0.33,0.18,-55.6038,-59.9843,-31.2416,-33.9456,-42.3428,-44.9099,-6.1457,-6.0429,-4.2908,-2.2799,-4.8842,-3.522,-0.2413,-0.0515,0.1392,0.1411,-0.0575,0.0327,-0.0894,-0.1391,-0.0115,0.001,-0.0509,-0.0737
BIRC3_UBE2D1,31.703125,64.0,67.1352,59.7114,0.35,0.38,0.32,0.6,0.76,0.33,-56.1949,-48.8426,-39.458,-30.1766,-44.6511,-36.8929,-10.2398,-2.8934,-4.1922,0.3973,-7.1382,-1.0879,-0.1451,-0.0317,0.0906,0.1918,-0.0267,0.0458,-0.0375,-0.0145,0.0018,0.0451,-0.0185,0.0129
TP53_SORD,31.671875,69.02,69.6357,68.4151,0.5,0.51,0.5,0.15,0.16,0.13,-51.3295,-45.2123,-29.3003,-30.624,-43.3405,-36.0198,-6.3419,0.9045,-0.7357,2.1267,-3.4891,1.364,-0.3058,-0.1712,-0.0328,0.1094,-0.169,0.0118,-0.0396,0.0111,-0.0215,0.0443,-0.031,0.0282
BIRC3_UBE2D2,31.71875,63.68,65.7008,61.2956,0.3,0.33,0.29,0.35,0.79,0.17,-46.3552,-47.4441,-23.9705,-39.8221,-33.3978,-42.6616,-8.2481,-2.0909,-4.0725,0.6256,-6.4379,-1.0708,-0.0494,0.0151,0.0772,0.0686,0.0,0.0339,-0.0407,0.0171,-0.0071,0.0488,-0.0197,0.0284
BIRC3_UBE2D3,31.71875,64.5,68.9775,61.0262,0.33,0.42,0.29,0.5,0.79,0.23,-57.2808,-43.805,-32.2489,-29.262,-51.6375,-37.1408,-11.1006,-2.2522,-0.7726,1.3095,-6.8794,-0.3519,-0.1454,0.0042,0.048,0.0346,-0.081,0.0153,-0.0592,-0.0087,-0.0087,0.0453,-0.0286,0.0199
SET_TRIM4,31.734375,69.06,70.9905,66.4226,0.38,0.43,0.33,0.19,0.31,0.14,-33.7902,-75.3605,-23.3971,-61.284,-29.1381,-68.2223,1.2107,-15.325,4.6323,-1.507,2.7869,-5.0397,-0.0647,-0.436,0.0197,0.032,-0.0254,-0.1433,-0.0009,-0.028,0.0445,0.0101,0.0251,-0.0106
RAC1_WASF1,31.703125,41.47,44.9239,38.9058,0.33,0.35,0.32,0.15,0.17,0.13,-29.8592,-70.6885,-27.2833,-35.2013,-28.336,-49.0098,-1.0319,-7.0963,0.0121,-1.4283,-0.696,-3.6431,-0.0558,-0.2639,0.0657,0.0505,-0.0055,-0.1243,-0.0359,-0.0722,-0.0103,-0.0148,-0.0199,-0.0392
TRIM27_SHISA3,31.734375,64.57,65.9289,63.5635,0.41,0.42,0.4,0.14,0.18,0.12,-41.1537,-59.6641,-30.2002,-35.1865,-33.5301,-47.8422,-0.2409,-3.1272,0.2396,8.2304,0.0793,1.9404,-0.119,-0.1679,0.0766,0.0345,-0.0312,-0.0601,-0.0076,-0.1574,0.0133,-0.0769,0.0014,-0.1133
CASP8_XPA,31.734375,66.87,69.7004,65.456,0.38,0.38,0.37,0.19,0.21,0.17,-41.6966,-72.622,-20.9842,-43.1108,-34.7906,-53.3495,-1.7727,-6.6187,-0.1851,5.8729,-0.9902,1.8988,-0.1226,-0.238,0.0184,0.1316,-0.0525,-0.0304,-0.0371,-0.0891,0.0111,-0.0126,-0.0123,-0.0553
HRAS_SHOC2,31.734375,78.32,79.3264,76.8299,0.65,0.66,0.64,0.25,0.27,0.21,-62.2699,-37.5433,-43.8858,-21.6799,-51.3334,-29.1248,-8.2244,-2.4004,-2.48,-0.4318,-4.2905,-1.2607,-0.2916,-0.3398,0.1993,0.0185,-0.0381,-0.0992,-0.0515,-0.0285,0.0093,-0.0008,-0.019,-0.0139
SRC_GRB2,31.734375,66.57,68.302,63.8375,0.44,0.45,0.43,0.14,0.15,0.12,-50.0174,-49.8492,-20.9825,-28.0344,-36.7358,-38.2096,-0.7988,-28.1114,1.1099,-12.0468,0.0489,-19.2723,-0.1513,-0.1716,0.0808,0.0396,-0.0487,-0.0397,-0.0475,-0.2238,-0.0036,-0.0901,-0.0203,-0.1358
GOPC_MAIP1,31.71875,52.07,52.5907,51.1119,0.34,0.35,0.32,0.14,0.15,0.13,-48.185,-64.2288,-30.9863,-40.984,-36.8948,-52.4855,-11.8907,-4.7873,-6.1478,-1.0376,-9.073,-2.5264,-0.1778,-0.1369,0.1795,0.0422,-0.0146,-0.0086,0.0315,-0.0368,0.0954,0.001,0.0567,-0.0135
TP53_KCNJ13,31.71875,64.73,66.0251,63.3056,0.34,0.35,0.34,0.12,0.14,0.12,-49.3625,-44.018,-33.9028,-27.3072,-43.5369,-36.5616,-3.5545,0.4098,-0.4253,3.6452,-2.1529,1.7912,-0.3506,-0.2237,0.41,0.1477,0.0929,-0.0002,-0.0747,-0.043,-0.0138,0.0169,-0.0436,-0.0103
CDKN1B_TMEM87B,31.703125,56.09,57.918,54.9884,0.55,0.56,0.54,0.14,0.16,0.13,-76.3925,-38.4791,-48.2291,-21.3324,-55.7865,-31.0699,-5.7739,-1.9065,-1.9789,-0.4183,-3.5758,-0.8834,-0.2023,-0.0073,0.118,0.1811,-0.0341,0.0724,-0.0446,-0.0178,0.0549,0.0203,0.0096,-0.0008
CCND3_RARA,31.734375,64.53,67.0979,61.1699,0.47,0.6,0.41,0.32,0.66,0.15,-53.6949,-39.6768,-33.9616,-28.8825,-40.3446,-35.4862,-3.9965,-4.8869,-1.058,-2.5907,-2.0899,-3.6873,-0.2427,-0.1828,0.111,0.0661,-0.0781,-0.0502,0.0045,-0.025,0.0281,0.0284,0.0143,-0.0034
DDB2_COPS6,31.703125,65.01,67.3274,61.9294,0.56,0.62,0.52,0.35,0.54,0.2,-43.3854,-47.3279,-36.6022,-37.4617,-39.7261,-42.0454,-2.9018,-20.5532,-0.2205,-0.746,-1.6111,-8.8075,-0.0697,-0.1051,0.0515,0.052,0.0005,-0.0222,-0.0666,-0.0513,0.0212,0.0153,-0.002,-0.0199
MDM2_NR0B2,31.734375,46.55,47.7097,45.8824,0.36,0.37,0.35,0.28,0.46,0.2,-46.0134,-70.0803,-25.7967,-51.6301,-35.633,-57.5045,-6.8958,-3.5048,2.0357,-0.8144,-1.6063,-2.3026,-0.132,-0.144,0.0553,-0.0116,-0.0498,-0.0686,-0.0352,-0.0529,0.0071,0.0068,-0.0168,-0.0213
RARA_CCND3,31.734375,65.06,67.0061,62.8878,0.45,0.53,0.4,0.26,0.5,0.13,-56.4434,-50.3034,-19.6963,-30.9525,-40.9371,-37.6478,-9.7873,-3.3777,-1.9824,-0.2501,-5.7017,-1.7463,-0.1587,-0.2441,0.0271,0.0182,-0.0688,-0.0765,-0.0214,-0.014,0.023,0.0391,-0.0039,0.0128
NFE2L2_CEBPG,31.734375,42.88,45.2538,41.0316,0.38,0.41,0.35,0.51,0.54,0.46,-58.0301,-58.0554,-37.191,-44.537,-45.8084,-50.4966,-6.0116,-2.3013,-2.2439,0.408,-4.3614,-1.069,-0.0373,-0.0375,0.0946,0.0352,0.0158,-0.0018,-0.0193,-0.0115,0.0653,0.0517,0.0243,0.0152
TP53_ATXN3,31.71875,54.83,56.6091,53.2738,0.37,0.38,0.36,0.18,0.2,0.15,-52.4017,-16.3567,-36.4626,-3.4033,-45.7906,-10.1942,-5.1424,8.5471,-1.9794,12.4304,-3.8074,10.7126,-0.2579,-0.1601,-0.001,0.2733,-0.1545,0.0001,-0.0745,-0.0184,-0.0399,0.0137,-0.0562,0.0003
MYC_GGPS1,31.71875,51.74,52.0475,51.111,0.44,0.45,0.44,0.16,0.17,0.15,-49.6115,-63.7421,-27.8399,-23.3543,-41.9144,-41.9361,-2.2271,-0.9333,2.7509,0.1996,-0.1572,-0.4317,-0.2055,-0.2377,0.0322,0.0773,-0.0661,-0.0814,-0.1062,-0.0244,-0.072,0.0013,-0.0908,-0.0125
RUNX1T1_CHCHD2,31.734375,36.7,38.702,35.7348,0.24,0.25,0.23,0.15,0.17,0.13,-61.028,-49.6816,-41.5604,-35.5717,-52.5993,-42.335,-5.0448,-3.1413,-2.1455,0.3702,-4.1165,-1.9288,0.0322,-0.1054,0.1583,0.2133,0.1006,-0.008,-0.0813,0.0329,-0.0077,0.1457,-0.0297,0.079
SRC_PSMB9,31.71875,70.13,71.0231,68.606,0.45,0.47,0.43,0.13,0.14,0.11,-48.8068,-41.1595,-19.063,-21.6529,-34.3341,-31.036,-1.8938,-4.7357,0.6543,-0.6642,-0.6466,-2.7691,-0.1583,-0.1272,-0.0166,0.0323,-0.0728,-0.0431,-0.0338,-0.0352,-0.0016,0.0175,-0.0107,-0.0128
FUS_CCDC134,31.71875,41.27,42.819,40.2297,0.31,0.32,0.3,0.15,0.17,0.14,-51.5225,-52.6692,-29.6208,-27.9512,-36.1889,-42.5028,-3.0863,0.3357,-0.3646,2.8086,-1.4239,1.5965,-0.1891,-0.2242,0.2059,0.0291,0.0221,-0.1313,-0.001,-0.0632,0.0407,-0.0056,0.0267,-0.0322
TP53_EPHX4,31.71875,65.73,66.6349,64.7661,0.48,0.5,0.47,0.19,0.23,0.15,-76.1014,-32.7905,-37.9153,-21.4666,-57.7179,-27.2033,-8.8407,-2.3004,-6.1151,1.2253,-7.6995,-0.5692,-0.0235,-0.1341,0.1535,-0.0034,0.0744,-0.0808,-0.0619,-0.0278,-0.0216,0.0172,-0.032,-0.003
JUN_SMAD3,31.71875,57.26,58.0236,55.8628,0.47,0.49,0.43,0.2,0.23,0.17,-45.3939,-40.0164,-1.9863,-16.1433,-34.726,-29.2481,0.0964,-0.2468,5.037,0.4971,2.9178,0.0562,-0.3153,-0.111,0.5312,0.0991,-0.0423,-0.0205,-0.093,-0.0039,-0.0569,0.0414,-0.0768,0.0117
SMAD3_JUN,31.734375,57.45,58.0626,56.8939,0.47,0.49,0.46,0.17,0.19,0.15,-39.7921,-55.854,-29.4209,-13.9815,-34.0952,-39.3456,0.038,-2.4659,0.4483,4.6276,0.2689,1.4362,-0.1192,-0.6026,0.0225,0.88,-0.0291,0.1625,-0.0272,-0.0784,0.0255,-0.0207,0.0042,-0.0494
RHOA_RTKN,31.71875,68.39,69.3913,65.76,0.65,0.68,0.59,0.8,0.89,0.55,-58.9984,-44.5628,-37.4314,-32.3321,-47.7688,-39.2245,-1.1145,-0.3764,-0.3367,1.8912,-0.6612,0.5839,-0.0143,-0.0148,0.047,0.2179,0.0172,0.1055,0.0131,-0.0325,0.0252,0.0054,0.02,-0.0198
MYD88_IRAK4,31.703125,69.61,71.7282,67.5003,0.47,0.47,0.45,0.19,0.2,0.16,-63.8843,-29.4513,-50.4841,-18.5844,-57.9983,-22.435,-19.4666,-1.5307,-4.4341,0.1577,-12.6442,-0.5358,-0.214,-0.1172,-0.0413,-0.0076,-0.1085,-0.063,-0.0982,-0.0131,-0.0186,0.034,-0.0592,0.0163
TAL1_CAVIN2,31.71875,29.52,35.0816,25.7758,0.2,0.28,0.17,0.15,0.28,0.11,-46.1709,-49.5841,-34.5219,-34.6289,-38.8625,-40.6302,-3.6012,-1.8471,0.0453,0.6343,-1.2788,-0.5165,-0.1957,-0.1046,-0.0159,0.1536,-0.0901,0.0088,-0.0297,-0.0675,-0.0047,0.0095,-0.0196,-0.0359
SOX2_SQSTM1,31.734375,40.23,41.582,38.937,0.23,0.23,0.22,0.16,0.21,0.12,-41.2082,-56.2358,-21.1497,-39.473,-32.8294,-48.8331,-3.9715,-2.7871,3.1078,0.188,-0.2316,-1.2548,-0.0701,-0.1839,-0.0116,0.1396,-0.0418,-0.0388,-0.0716,-0.0441,0.0275,0.0296,-0.0168,-0.0069
RPL10_YES1,31.671875,65.97,67.4443,63.9437,0.49,0.51,0.47,0.19,0.22,0.16,-39.9661,-48.3446,-27.365,-25.3556,-34.5716,-34.072,-3.4702,-2.7188,1.0146,-1.1832,-1.4285,-1.7682,-0.1297,-0.1115,0.1241,-0.0246,0.0082,-0.0698,-0.0104,-0.0585,0.0459,-0.0256,0.0071,-0.046
MDM2_PCNA,31.703125,51.98,53.1402,51.2925,0.41,0.43,0.4,0.17,0.22,0.13,-63.423,-46.5679,-28.9619,-29.8246,-48.0531,-37.347,-14.754,-0.4837,0.6809,0.1781,-5.8345,-0.2652,-0.0076,-0.005,0.072,0.0101,0.0227,0.0021,-0.0316,0.0069,0.0242,0.0368,0.0006,0.0168
MDM2_RCHY1,31.71875,50.23,51.5853,49.1154,0.38,0.39,0.37,0.29,0.4,0.24,-58.0293,-35.0183,-46.0242,-27.744,-52.311,-32.6638,-7.4346,-1.9992,3.16,-0.7687,-4.4954,-1.6344,-0.2395,-0.0481,-0.0116,-0.0138,-0.1538,-0.0338,-0.0296,-0.0869,0.0011,-0.013,-0.0109,-0.0596
JUN_MAPK8,31.71875,57.8,59.1382,57.098,0.56,0.57,0.55,0.63,0.68,0.57,-86.1207,-36.4937,-61.9771,-28.2363,-74.0865,-32.0814,-9.3577,-1.4335,-6.4969,-0.2764,-7.5383,-0.706,-0.2354,-0.1428,-0.0389,0.0317,-0.1149,-0.0372,-0.0482,0.0052,0.0132,0.026,-0.0055,0.0177
ESR1_CIAO2B,31.71875,54.31,55.104,53.5091,0.4,0.42,0.39,0.19,0.23,0.15,-42.6178,-46.7107,-32.0642,-33.4189,-38.3742,-38.4943,-4.0413,-3.5767,-1.3519,-0.1763,-2.1811,-2.0339,-0.0246,-0.0063,0.0677,0.0778,0.0302,0.034,-0.0658,0.0098,-0.0258,0.0651,-0.0424,0.0426
RAC1_TAPT1,31.734375,65.72,66.2112,64.6818,0.51,0.52,0.49,0.15,0.17,0.13,-34.6396,-45.1842,-23.9485,-39.7828,-29.2005,-41.6847,-0.7528,0.7946,0.1553,1.9054,-0.4571,1.3818,-0.1067,0.0514,0.0398,0.1493,-0.0394,0.11,-0.022,-0.0713,0.0133,-0.0185,0.0028,-0.0394
MAX_PTGS1,31.734375,77.78,79.3766,76.6339,0.72,0.73,0.72,0.13,0.19,0.11,-75.3155,-49.9653,-32.6782,-23.4385,-44.4008,-30.6039,-2.829,-1.0398,4.8071,0.8591,2.116,-0.2675,-0.2096,-0.64,0.541,0.0355,0.0978,-0.153,-0.0559,-0.0312,-0.0382,-0.01,-0.0474,-0.0199
CASP8_TNFSF10,31.71875,67.88,71.0938,65.896,0.37,0.38,0.37,0.14,0.19,0.12,-44.0289,-61.0117,-30.6806,-33.2098,-37.2899,-44.8221,-3.9092,-6.3673,0.3949,1.1201,-2.3005,-2.2502,-0.1811,-0.0163,0.0073,0.1227,-0.0705,0.0397,-0.0296,-0.013,-0.0057,0.0706,-0.0139,0.0404
BCL2_PPP3CA,31.703125,65.2,65.757,64.5618,0.54,0.56,0.52,0.17,0.21,0.13,-41.472,-40.9553,-12.863,-20.7406,-31.9293,-30.806,-0.7501,0.5512,4.1338,4.5668,0.9003,2.1004,-0.1326,0.0592,0.089,0.2437,-0.0495,0.1704,-0.0764,-0.0177,-0.0191,0.0136,-0.0513,-0.0065
CASP8_FASLG,31.734375,68.0,70.2281,67.2071,0.38,0.38,0.37,0.18,0.25,0.12,-41.6739,-59.7335,-24.977,-50.2246,-33.6196,-53.2503,-7.6233,-9.7156,-0.2717,1.451,-3.5849,-2.1763,-0.1994,0.0739,-0.0264,0.3137,-0.089,0.2205,-0.0359,-0.0324,-0.0107,0.0097,-0.0228,-0.0142
SMARCE1_HPR,31.734375,53.59,56.9438,51.8003,0.45,0.45,0.44,0.18,0.28,0.15,-43.3997,-48.7623,-32.4342,-31.0588,-37.6043,-38.1421,-2.3115,-4.4663,2.6655,0.2544,0.2313,-1.3397,-0.1752,-0.0705,0.0477,0.3034,-0.0326,0.0352,-0.0847,-0.0228,-0.0552,0.0144,-0.069,-0.002
CDK4_FKBP5,31.71875,75.95,76.8199,75.1856,0.53,0.54,0.52,0.22,0.24,0.19,-47.718,-43.8885,-35.7365,-28.4867,-41.4503,-33.4345,-4.4193,0.9293,-2.3409,2.4216,-3.4531,1.6461,-0.1423,-0.0349,0.2069,0.0629,0.0577,0.0087,0.0066,-0.0078,0.0342,0.0176,0.0211,0.0099
JUN_CTBP1,31.734375,54.8,55.3859,53.5823,0.49,0.5,0.48,0.15,0.25,0.12,-132.3412,-36.9302,-41.5257,8.5675,-66.4584,-15.5612,-7.2494,-1.2796,2.6461,0.0215,-1.0404,-0.4394,-0.0975,-0.077,0.296,0.261,0.0849,0.1096,-0.0426,-0.0263,0.023,-0.0011,-0.0216,-0.0073
